gene	expression_proximity_product_sum	seqid	source	type	start	end	score	strand	phase	attributes	nectophore_developing	gastrozooid_mature	palpon_mature	gastrozooid_developing	palpon_developing	gonodendron_female_mature	pneumatophore_mature	gonodendron_male_mature	max_treatment
ANN12875	3.02280781296259	NSv0.8_hap2_LG5	maker	gene	137069376	137069588	.	+	.	ID=ANN12875;Note=Protein of unknown function;	335.452930386779	352.595413465922	376.404533192793	334.106547878816	390.188855762792	356.124785801925	768.578056094176	2504.82188387627	gonodendron_male_mature
ANN12888	-0.09252461931578493	NSv0.8_hap2_LG5	maker	gene	138434832	138448183	.	-	.	ID=ANN12888;Note=Similar to ZNF91: Zinc finger protein 91 (Homo sapiens OX%3D9606);	390.146845970272	160.733779124481	159.744231579034	403.913538524456	236.643266053001	831.465586610165	296.215359953303	96.0230110980858	gonodendron_female_mature
ANN12893	-1.2898743940606723	NSv0.8_hap2_LG5	maker	gene	139138869	139140221	.	-	.	ID=ANN12893;Note=Similar to RPS6KB1: Ribosomal protein S6 kinase beta-1 (Homo sapiens OX%3D9606);	745.333157204705	461.188019720269	267.607906853474	633.863187293236	666.277707078816	1181.11017137256	461.367063316536	132.503630022408	gonodendron_female_mature
ANN12902	0.22410010262756863	NSv0.8_hap2_LG5	maker	gene	139844914	139848080	.	-	.	ID=ANN12902;Note=Similar to ZNF41: Zinc finger protein 41 (Homo sapiens OX%3D9606);	109.678602858357	15070.966234753	175.528180499027	6351.78414930366	151.5188146631	196.139397936336	125.294209136733	72.8227636333595	gastrozooid_mature
ANN12903	0.9393005610891125	NSv0.8_hap2_LG5	maker	gene	139921882	139922925	.	-	.	ID=ANN12903;Note=Protein of unknown function;	605.948076924125	435.642978785279	236.606878328016	575.244597586473	363.267584998405	323.755366315455	298.934905833718	1078.55099343517	gonodendron_male_mature
ANN12907	-1.5868643965886973	NSv0.8_hap2_LG5	maker	gene	140011569	140020191	.	+	.	ID=ANN12907;Note=Similar to PDPR: Pyruvate dehydrogenase phosphatase regulatory subunit%2C mitochondrial (Bos taurus OX%3D9913);	28.6920964384269	39.5603873644167	278.868260966619	15.4787508205527	47.6169547132965	11.8153328338323	15.525524516134	6.69237690387499	palpon_mature
ANN12911	0.49362947298776083	NSv0.8_hap2_LG5	maker	gene	140291032	140294354	.	+	.	ID=ANN12911;Note=Protein of unknown function;	132.563656867253	50762.281314335	459.954095564064	23370.4797789454	595.811334709077	21.9928130181062	26.2340155989604	22.6887356024238	gastrozooid_mature
ANN12923	2.4108557684677767	NSv0.8_hap2_LG5	maker	gene	141288261	141289199	.	-	.	ID=ANN12923;Note=Similar to abhd11: Protein ABHD11 (Danio rerio OX%3D7955);	89.4422343845508	53.4513945519817	48.7429573836454	67.1178688674127	112.7545450205	103.181139334033	63.8881467211573	721.284574149502	gonodendron_male_mature
ANN12927	2.171705563351085	NSv0.8_hap2_LG5	maker	gene	141320848	141321885	.	-	.	ID=ANN12927;Note=Similar to Uncharacterized protein C12orf29 homolog (Rattus norvegicus OX%3D10116);	38.177585070041	21.6049101210752	25.1605245273574	43.0782738586582	45.670012434465	239.187652376801	34.5242385370363	33.3427467805325	gonodendron_female_mature
ANN12931	0.0	NSv0.8_hap2_LG5	maker	gene	141983908	141987921	.	-	.	ID=ANN12931;Note=Similar to Gale: UDP-glucose 4-epimerase (Mus musculus OX%3D10090);	163.541152269413	201.778410526125	108.685565398259	191.859255537411	140.291881174393	133.344767522223	250.426593249929	914.817849704487	gonodendron_male_mature
ANN12935	2.567216885751486	NSv0.8_hap2_LG5	maker	gene	142074416	142091080	.	-	.	ID=ANN12935;Note=Similar to Cht10: Probable chitinase 10 (Drosophila melanogaster OX%3D7227);	114.000626978942	48.8104944362627	263.036507748172	81.2142203175505	153.818500636869	2915.57270418503	152.818034238108	30.1558631149027	gonodendron_female_mature
ANN12938	3.118637735665967	NSv0.8_hap2_LG5	maker	gene	142369667	142377999	.	-	.	ID=ANN12938;Note=Similar to Actin%2C non-muscle 6.2 (Hydra vulgaris OX%3D6087);	43.2190946365169	214.151435503173	1668.61992117272	198.809184416275	420.687643095922	7646.56537314305	90.3094197886427	242.732385432517	gonodendron_female_mature
ANN12941	-0.19200856917443065	NSv0.8_hap2_LG5	maker	gene	142681283	142682252	.	-	.	ID=ANN12941;Note=Protein of unknown function;	16.3166054835374	1511.75021414128	35.4624460745448	1157.35212957195	106.425897397083	3.94406637009223	10.5171125195618	0.0	gastrozooid_mature
ANN12942	0.9723362505498416	NSv0.8_hap2_LG5	maker	gene	142687540	142691461	.	-	.	ID=ANN12942;Note=Protein of unknown function;	16.7761799294032	2563.96750438039	75.3642615237892	741.523250062929	51.372950309072	3.00124368330427	1.17046141521969	0.0	gastrozooid_mature
ANN12943	0.7198293838553912	NSv0.8_hap2_LG5	maker	gene	142693901	142707145	.	-	.	ID=ANN12943;Note=Similar to CPD: Carboxypeptidase D (Fragment) (Lophonetta specularioides OX%3D75873);	36.4317867583143	11005.0696958871	131.276016539956	4282.59036986079	210.52221810014	11.0629740028562	12.0437281283044	13.4154162518361	gastrozooid_mature
ANN12944	1.1159345469919537	NSv0.8_hap2_LG5	maker	gene	142830711	142833907	.	-	.	ID=ANN12944;Note=Similar to CTRB1: Chymotrypsinogen 2 (Canis lupus familiaris OX%3D9615);	0.0	863.620714897287	779.755463470719	55.0401980485937	347.650019045747	0.0	1.14846036059527	0.0	gastrozooid_mature
ANN12948	3.6054235887827497	NSv0.8_hap2_LG5	maker	gene	143020038	143020955	.	-	.	ID=ANN12948;Note=Similar to v1g187067: Coiled-coil domain-containing protein 42 homolog (Nematostella vectensis OX%3D45351);	24.113704803399	37.0849888533314	20.8422640011456	35.1570032718528	49.1577657737223	41.1100027588408	47.7596026811859	1489.87159644849	gonodendron_male_mature
ANN12950	-4.225831348660763	NSv0.8_hap2_LG5	maker	gene	143051795	143070635	.	-	.	ID=ANN12950;Note=Similar to COL6A6: Collagen alpha-6(VI) chain (Homo sapiens OX%3D9606);	62.2034374450981	3.40374373423209	3.02325403586972	5.23698182567639	2.56742540784602	14.1320728108023	930.803034729289	0.0	pneumatophore_mature
ANN12951	4.097048964346259	NSv0.8_hap2_LG5	maker	gene	143095464	143113687	.	+	.	ID=ANN12951;Note=Similar to HSDL2: Hydroxysteroid dehydrogenase-like protein 2 (Bos taurus OX%3D9913);	390.521121382333	332.626717192768	891.789736572373	348.071062663658	905.031588953154	826.8446138502	366.170590070033	4870.1491149545	gonodendron_male_mature
ANN12953	0.1925138343491195	NSv0.8_hap2_LG5	maker	gene	143227618	143231110	.	-	.	ID=ANN12953;Note=Similar to CELA1: Chymotrypsin-like elastase family member 1 (Canis lupus familiaris OX%3D9615);	9.17218040677367	134.360377538516	66837.2076105273	73.0673473140379	21022.6094075229	11.8534032509707	19.4489686966786	123.899968243508	palpon_mature
ANN12954	0.7436339791331992	NSv0.8_hap2_LG5	maker	gene	143295881	143296909	.	+	.	ID=ANN12954;Note=Similar to MRPS22: 28S ribosomal protein S22%2C mitochondrial (Homo sapiens OX%3D9606);	207.946590020689	83.3698816420683	137.258765162492	169.823428920713	216.937599981075	641.300216710946	180.570547595169	135.026039349103	gonodendron_female_mature
ANN12955	-0.8371692269418891	NSv0.8_hap2_LG5	maker	gene	143311274	143312629	.	-	.	ID=ANN12955;Note=Similar to SSB1: Ribosome-associated molecular chaperone SSB1 (Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37) OX%3D284590);	1435.04758524224	2363.70712509182	2681.40377875597	1538.58132727531	839.596757933628	576.98852781731	1341.58348288126	628.112480209706	palpon_mature
ANN12957	-0.6101387683490216	NSv0.8_hap2_LG5	maker	gene	143324996	143327170	.	+	.	ID=ANN12957;Note=Similar to Naalad2: N-acetylated-alpha-linked acidic dipeptidase 2 (Mus musculus OX%3D10090);	1.23790706874877	628.556338976988	0.916235121911778	469.517544233606	3.78024604240565	0.251458276133468	2.65271716981591	3.34918701421157	gastrozooid_mature
ANN12959	0.6989513332779689	NSv0.8_hap2_LG5	maker	gene	143383002	143385587	.	+	.	ID=ANN12959;Note=Similar to Fbln5: Fibulin-5 (Rattus norvegicus OX%3D10116);	0.706681470600841	11.6283261449758	3835.30624457445	11.9413661763708	1049.12452202452	4.68381821287776	3.34300815015597	3.37502955038896	palpon_mature
ANN12960	0.9389478687284611	NSv0.8_hap2_LG5	maker	gene	143392751	143393047	.	+	.	ID=ANN12960;Note=Similar to D-galactoside-specific lectin (Heliocidaris crassispina OX%3D1043166);	0.0	6.46719525430565	1504.00719475686	8.39735237762351	347.383185727876	5.71475446879682	0.73209230192879	3.40139044900137	palpon_mature
ANN12963	4.202651562454656	NSv0.8_hap2_LG5	maker	gene	143505067	143511558	.	+	.	ID=ANN12963;Note=Similar to Ccdc162: Coiled-coil domain-containing protein 162 (Mus musculus OX%3D10090);	38.275712740883	63.7400913148566	85.0883949711066	62.575225365	82.38066545937	73.0044267936693	99.6593912453743	2350.89281678028	gonodendron_male_mature
ANN12964	2.6790863421194144	NSv0.8_hap2_LG5	maker	gene	143761608	143762684	.	+	.	ID=ANN12964;Note=Similar to Nipal2: NIPA-like protein 2 (Mus musculus OX%3D10090);	50.6667891035386	126.941176684124	149.864944876787	113.664482976063	48.3353214789171	229.235155782324	16.0570243999346	13.4681978552993	gonodendron_female_mature
ANN12966	5.1932909466301735	NSv0.8_hap2_LG5	maker	gene	143974778	143975773	.	-	.	ID=ANN12966;Note=Similar to Bap18: Chromatin complexes subunit BAP18 (Mus musculus OX%3D10090);	157.623632444856	175.554909596175	141.633894907657	151.937793696425	141.09516023513	261.223512602209	157.741736597655	538.861748143886	gonodendron_male_mature
ANN12967	4.419876285037958	NSv0.8_hap2_LG5	maker	gene	143980023	143999569	.	-	.	ID=ANN12967;Note=Similar to Ube3c: Ubiquitin-protein ligase E3C (Mus musculus OX%3D10090);	217.582683969714	180.752613014596	189.523024466509	202.162898290508	206.651045122966	308.869334132841	196.928856943468	1562.91368323623	gonodendron_male_mature
ANN12968	4.666935353753033	NSv0.8_hap2_LG5	maker	gene	144005460	144005966	.	-	.	ID=ANN12968;Note=Similar to Ube2g1: Ubiquitin-conjugating enzyme E2 G1 (Rattus norvegicus OX%3D10116);	587.973818454343	579.339615765186	546.317141942793	666.980435076839	641.847681184647	1553.64037805249	751.005716388696	7113.38774017207	gonodendron_male_mature
ANN12971	-5.650612414026645	NSv0.8_hap2_LG5	maker	gene	144032426	144032977	.	-	.	ID=ANN12971;Note=Similar to park7: Parkinson disease protein 7 homolog (Danio rerio OX%3D7955);	780.354932148696	8.9324083737597	14.3946436003123	10.2441547610008	8.27280671369705	6.5768432825459	58.3358139300885	3.26961401563605	nectophore_developing
ANN12973	0.6433150987850835	NSv0.8_hap2_LG5	maker	gene	144151923	144154467	.	+	.	ID=ANN12973;Note=Similar to Ddx31: Probable ATP-dependent RNA helicase DDX31 (Mus musculus OX%3D10090);	315.546626091754	273.977868747791	261.560507651557	369.528808825459	363.034018813276	1287.031491938	241.43780972201	167.703059116498	gonodendron_female_mature
ANN12974	-2.453420371431526	NSv0.8_hap2_LG5	maker	gene	144167114	144168193	.	+	.	ID=ANN12974;Note=Similar to Mrpl38: 39S ribosomal protein L38%2C mitochondrial (Rattus norvegicus OX%3D10116);	431.241897626167	210.93255121032	140.784131333453	327.4774229284	346.167768083849	918.597282768463	285.170961606224	40.3106774876097	gonodendron_female_mature
ANN12975	3.0165438023313857	NSv0.8_hap2_LG5	maker	gene	144169702	144170232	.	+	.	ID=ANN12975;Note=Similar to snrnp27: U4/U6.U5 small nuclear ribonucleoprotein 27 kDa protein (Xenopus laevis OX%3D8355);	101.410963736978	130.704196173368	64.4224153913492	173.033439240627	120.88569703208	310.885520046279	76.7064203835064	223.305138717558	gonodendron_female_mature
ANN12976	-2.1945003952786966	NSv0.8_hap2_LG5	maker	gene	144273593	144291557	.	+	.	ID=ANN12976;Note=Similar to TP73: Tumor protein p73 (Chlorocebus aethiops OX%3D9534);	4.68579699095134	31.9977613668507	484.634318886221	20.1472704882902	87.164667169313	2.11226504480111	1419.02056461333	102.643501992662	pneumatophore_mature
ANN12977	4.4095695038728815	NSv0.8_hap2_LG5	maker	gene	144343343	144343669	.	-	.	ID=ANN12977;Note=Similar to ensa: Alpha-endosulfine (Xenopus tropicalis OX%3D8364);	631.11404098151	676.138919153673	538.856480126594	663.980651541827	717.952599596628	979.245519232175	772.738261159018	2791.08671300187	gonodendron_male_mature
ANN12982	3.6409156253860635	NSv0.8_hap2_LG5	maker	gene	144611424	144612584	.	+	.	ID=ANN12982;Note=Similar to ADRA1A: Alpha-1A adrenergic receptor (Cavia porcellus OX%3D10141);	71.3499684431995	27.5001771341704	15.4870946415805	78.5805242192308	40.3396970554686	235.80395613919	20.3751996344087	243.151461618506	gonodendron_male_mature
ANN12987	4.273651924940958	NSv0.8_hap2_LG5	maker	gene	144856004	144856693	.	+	.	ID=ANN12987;Note=Similar to ccdc124-a: Coiled-coil domain-containing protein 124-A (Xenopus laevis OX%3D8355);	172.523154586225	137.347058679343	142.746369050865	166.911334351726	165.061903631719	275.044641955144	168.002052467375	924.924273478378	gonodendron_male_mature
ANN12989	-2.4672018330712335	NSv0.8_hap2_LG5	maker	gene	144895787	144910901	.	-	.	ID=ANN12989;Note=Similar to Ptbp3: Polypyrimidine tract-binding protein 3 (Rattus norvegicus OX%3D10116);	8601.81325854065	20084.0687854218	8296.23144952167	6589.28163892943	6782.56187913349	1564.2513546716	7025.03856389979	1201.10735055804	gastrozooid_mature
ANN12996	-0.2462318902620656	NSv0.8_hap2_LG5	maker	gene	145013083	145013781	.	-	.	ID=ANN12996;Note=Similar to Rsph1: Radial spoke head 1 homolog (Mus musculus OX%3D10090);	56.8372374531678	89.9358487886886	235.758281439607	47.284467111258	163.020446772003	36.2794177090369	212.160406298358	40.5221987135527	palpon_mature
ANN12997	5.890647206041404	NSv0.8_hap2_LG5	maker	gene	145044492	145048522	.	-	.	ID=ANN12997;Note=Similar to PRKCB: Protein kinase C beta type (Homo sapiens OX%3D9606);	40.9826290492979	70.5817126323903	281.740205081845	33.2344094635068	107.741225496104	33.669487268515	78.5627729766614	239.066783967221	palpon_mature
ANN13000	3.3970506321846416	NSv0.8_hap2_LG5	maker	gene	145166157	145167245	.	-	.	ID=ANN13000;Note=Similar to ELAVL2: ELAV-like protein 2 (Pongo abelii OX%3D9601);	280.287051592462	407.340120874607	283.376216637761	515.456434991429	460.391241938877	513.546996665937	242.772235742397	1571.4752868735	gonodendron_male_mature
ANN13001	-2.397180187868749	NSv0.8_hap2_LG5	maker	gene	145236602	145238401	.	-	.	ID=ANN13001;Note=Protein of unknown function;	0.426439766834538	287.495381316872	1.38007601485829	214.666087009264	2.00099875334896	0.249942714251108	0.0	0.0	gastrozooid_mature
ANN13002	-3.0356661732197896	NSv0.8_hap2_LG5	maker	gene	145287580	145293265	.	+	.	ID=ANN13002;Note=Similar to ANKRD50: Ankyrin repeat domain-containing protein 50 (Homo sapiens OX%3D9606);	21.0327288754912	2.37021334274062	0.0	4.11762225676803	0.0	46.1536666679809	475.738830830626	3.32740278848813	pneumatophore_mature
ANN13005	-0.11864863844294182	NSv0.8_hap2_LG5	maker	gene	145640846	145643200	.	+	.	ID=ANN13005;Note=Similar to FLVCR2: Feline leukemia virus subgroup C receptor-related protein 2 (Homo sapiens OX%3D9606);	150.821273352386	592.338293925791	230.389440835782	200.264729464228	157.801485962134	300.799621196492	165.524013573991	47.8736047039548	gastrozooid_mature
ANN13006	3.344065719329974	NSv0.8_hap2_LG5	maker	gene	145662074	145666918	.	-	.	ID=ANN13006;Note=Similar to UVR8: Ultraviolet-B receptor UVR8 (Arabidopsis thaliana OX%3D3702);	55.5883402541695	74.9431521922323	500.60194388512	75.3319121380183	146.997486731213	196.128596520908	164.532364915154	27.0505618600154	palpon_mature
ANN13007	3.331006600290042	NSv0.8_hap2_LG5	maker	gene	145668315	145668545	.	-	.	ID=ANN13007;Note=Protein of unknown function;	0.396965313735909	0.764718372757661	0.0	0.0	0.0	0.325803288522808	0.0	7391.05898091851	gonodendron_male_mature
ANN13010	-1.421701307338867	NSv0.8_hap2_LG5	maker	gene	145794569	145795333	.	-	.	ID=ANN13010;Note=Similar to Tereporin-Ca1 (Fragment) (Cinguloterebra anilis OX%3D553697);	257.837163450123	68.0437356976791	506.623622317057	43.9326771945106	178.826596507919	32.9583070305034	780.663646051149	0.0	pneumatophore_mature
ANN13011	3.534533175629541	NSv0.8_hap2_LG5	maker	gene	145834553	145835719	.	-	.	ID=ANN13011;Note=Similar to ACP2: Lysosomal acid phosphatase (Pongo abelii OX%3D9601);	4.76115095027386	15.1703995048467	3573.5343942048	3.8995320953887	1281.48683645954	313.673130967787	43.5309900866892	16.7588890906907	palpon_mature
ANN13013	-3.578591387233615	NSv0.8_hap2_LG5	maker	gene	145866187	145871584	.	+	.	ID=ANN13013;Note=Similar to DDX24: ATP-dependent RNA helicase DDX24 (Homo sapiens OX%3D9606);	616.614654321857	398.073109252472	314.364982898862	841.368967243606	617.292035822443	1319.3861784052	274.302922840528	198.578505417322	gonodendron_female_mature
ANN13016	3.5195179462906125	NSv0.8_hap2_LG5	maker	gene	145923577	145924626	.	+	.	ID=ANN13016;Note=Similar to Gpd1: Glycerol-3-phosphate dehydrogenase [NAD(+)]%2C cytoplasmic (Mus musculus OX%3D10090);	77.2257460084597	167.410251231123	154.545626601743	82.1971429252332	120.953269025462	63.9813524596274	114.251931618722	670.975021041639	gonodendron_male_mature
ANN13019	-3.1905983457073477	NSv0.8_hap2_LG5	maker	gene	145971453	145977454	.	-	.	ID=ANN13019;Note=Similar to ttc39b: Tetratricopeptide repeat protein 39B (Xenopus tropicalis OX%3D8364);	566.851739370943	261.229776470419	375.206371722505	163.474780460886	221.930095516177	234.040697790282	277.996420395836	82.0783707369973	nectophore_developing
ANN13023	1.1011429693656023	NSv0.8_hap2_LG5	maker	gene	146313430	146314767	.	-	.	ID=ANN13023;Note=Similar to SCCPDH: Saccharopine dehydrogenase-like oxidoreductase (Homo sapiens OX%3D9606);	26.2943371778841	493.73800021557	808.93068016379	251.039815985597	889.219003677833	62.67138597045	124.774290286815	0.0	palpon_developing
ANN13024	-3.8467194452121074	NSv0.8_hap2_LG5	maker	gene	146393326	146394009	.	-	.	ID=ANN13024;Note=Similar to GLX3: Glyoxalase 3 (Candida albicans (strain SC5314 / ATCC MYA-2876) OX%3D237561);	447.663354876154	346.87594888351	99.3985837278323	92.2455469842175	45.9075219395503	146.220895845545	111.595370826315	18.8296152270542	nectophore_developing
ANN13034	1.693022465088791	NSv0.8_hap2_LG5	maker	gene	147099987	147105400	.	+	.	ID=ANN13034;Note=Protein of unknown function;	1.86156006528896	5.46694531629255	1.37748108255714	9.06595004456632	1.16620617524897	0.0	5.0016733043092	473.04316415327	gonodendron_male_mature
ANN13035	3.4888496260656465	NSv0.8_hap2_LG5	maker	gene	147280908	147287988	.	-	.	ID=ANN13035;Note=Similar to Aco1: Cytoplasmic aconitate hydratase (Mus musculus OX%3D10090);	178.705145627559	508.562398357736	1325.54562995876	221.536856035917	616.608175657173	110.003354187713	761.512913970058	419.298016871051	palpon_mature
ANN13036	4.679657971955916	NSv0.8_hap2_LG5	maker	gene	147297007	147320420	.	-	.	ID=ANN13036;Note=Similar to ACO1: Cytoplasmic aconitate hydratase (Homo sapiens OX%3D9606);	669.224936649798	1260.72650912077	5113.48944402671	717.142479167989	1710.86843617202	494.281984855625	2002.73554336429	2707.00059731781	palpon_mature
ANN13038	1.324035656389275	NSv0.8_hap2_LG5	maker	gene	147347244	147348916	.	-	.	ID=ANN13038;Note=Similar to DAD1: Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1 (Araneus ventricosus OX%3D182803);	267.30795582136	273.042719727046	282.372398233693	339.99696250515	367.350484623049	235.807189675013	184.751753319955	1175.67474801111	gonodendron_male_mature
ANN13040	1.509027099907504	NSv0.8_hap2_LG5	maker	gene	147525337	147527642	.	-	.	ID=ANN13040;Note=Similar to add: Adenosine deaminase (Enterococcus faecalis (strain ATCC 700802 / V583) OX%3D226185);	102.20890985334	99.0043042830711	522.985177441187	195.303299263543	247.156193187094	21.1394084949789	174.416491464029	16.9957610625877	palpon_mature
ANN13044	-0.938043601429883	NSv0.8_hap2_LG5	maker	gene	147711760	147721232	.	+	.	ID=ANN13044;Note=Similar to ZNF268: Zinc finger protein 268 (Homo sapiens OX%3D9606);	153.259181314508	105.213891092424	76.679856774552	173.403819485613	161.662669620777	539.373503121539	87.8445282791129	99.720158206154	gonodendron_female_mature
ANN13053	-0.5856946976452031	NSv0.8_hap2_LG5	maker	gene	148222008	148235976	.	+	.	ID=ANN13053;Note=Similar to ZNF182: Zinc finger protein 182 (Homo sapiens OX%3D9606);	61.7470568287089	64.1044083417565	39.7943353180554	87.5944254404633	68.9581272680049	275.931117164952	49.5163577133856	3.30411088393873	gonodendron_female_mature
ANN13055	2.995369138098577	NSv0.8_hap2_LG5	maker	gene	148507761	148512264	.	-	.	ID=ANN13055;Note=Similar to 50 kDa hatching enzyme (Hemicentrotus pulcherrimus OX%3D7650);	0.649891837885825	407.104612467208	533.504545311193	89.6135687436986	226.541573521246	0.0	2.92886669248524	0.0	palpon_mature
ANN13058	1.8634448036584397	NSv0.8_hap2_LG5	maker	gene	148579390	148580955	.	+	.	ID=ANN13058;Note=Similar to At1g62620: Flavin-containing monooxygenase FMO GS-OX-like 3 (Arabidopsis thaliana OX%3D3702);	968.57043149661	1306.36090574622	9604.96130602977	801.592680991657	6550.87136314776	2332.93191069657	1922.74628066311	174.576362672337	palpon_mature
ANN13063	0.6862737972253109	NSv0.8_hap2_LG5	maker	gene	148965651	148985843	.	+	.	ID=ANN13063;Note=Similar to CCDC146: Coiled-coil domain-containing protein 146 (Homo sapiens OX%3D9606);	187.796223292394	305.145585575317	446.362377996811	167.68730946825	242.966178468833	107.791430111701	218.67240303586	10935.1045632105	gonodendron_male_mature
ANN13065	0.8469891209877634	NSv0.8_hap2_LG5	maker	gene	149060560	149062032	.	-	.	ID=ANN13065;Note=Similar to Ddx41: Probable ATP-dependent RNA helicase DDX41 (Mus musculus OX%3D10090);	76.1592724826752	56.181000374434	21.3488589676435	115.613506768703	62.1663227926553	308.040763555578	59.339261275347	559.413590998254	gonodendron_male_mature
ANN13066	-0.4489529050543918	NSv0.8_hap2_LG5	maker	gene	149101924	149114893	.	-	.	ID=ANN13066;Note=Similar to Dlc1: Rho GTPase-activating protein 7 (Mus musculus OX%3D10090);	165.288435502043	90.4766937329249	114.917711832283	123.478133307418	264.165043580035	326.461851188012	357.045417783536	566.01413707487	gonodendron_male_mature
ANN13069	1.26254582176281	NSv0.8_hap2_LG5	maker	gene	149490898	149496017	.	+	.	ID=ANN13069;Note=Similar to rost: Protein rolling stone (Drosophila melanogaster OX%3D7227);	0.860079770687909	1.581078911977	3.74870597479761	0.0	1.29501094400472	342.294831490178	0.0	6.60952392579074	gonodendron_female_mature
ANN13070	0.9319977966704913	NSv0.8_hap2_LG5	maker	gene	149511474	149513698	.	+	.	ID=ANN13070;Note=Protein of unknown function;	4.06443630288777	438.498940007007	1.52009423929642	11.7885804618848	2.65202667109889	4.65253151405186	0.724258183959999	0.0	gastrozooid_mature
ANN13074	1.7306596380099655	NSv0.8_hap2_LG5	maker	gene	149697542	149698510	.	+	.	ID=ANN13074;Note=Similar to tfdA: Alpha-ketoglutarate-dependent 2%2C4-dichlorophenoxyacetate dioxygenase (Burkholderia sp. (strain RASC) OX%3D69003);	0.911799888776251	64.8444441664052	429.549789468617	3.55888178367215	85.9760729647939	0.89499777553404	40.4088047959739	13.3251557241164	palpon_mature
ANN13075	-1.9168457952132645	NSv0.8_hap2_LG5	maker	gene	149719067	149726983	.	-	.	ID=ANN13075;Note=Protein of unknown function;	90.9580687513673	201.284572512507	11.2468282354146	27.7676226641567	34.7548959854825	4.23150534021975	120.428531719844	0.0	gastrozooid_mature
ANN13077	1.0873336082275178	NSv0.8_hap2_LG5	maker	gene	149827315	149842390	.	-	.	ID=ANN13077;Note=Similar to tpcn2: Two pore calcium channel protein 2 (Danio rerio OX%3D7955);	69.9377396387218	156.676675285725	410.455300320213	75.4709938501169	139.692559398878	41.6273912576429	96.1001613681379	26.7446734301674	palpon_mature
ANN13080	-0.8007529514277594	NSv0.8_hap2_LG5	maker	gene	149871280	149886914	.	+	.	ID=ANN13080;Note=Similar to TMED9: Transmembrane emp24 domain-containing protein 9 (Homo sapiens OX%3D9606);	64.7267024391436	2141.81391076412	42.210322015814	2241.9988431895	115.132120462541	48.1034526548943	48.4571939263515	6.70381866460592	gastrozooid_developing
ANN13081	-0.7028192133194289	NSv0.8_hap2_LG5	maker	gene	149899780	149900073	.	+	.	ID=ANN13081;Note=Similar to eny2: Transcription and mRNA export factor ENY2 (Xenopus tropicalis OX%3D8364);	218.710867835209	612.517738581379	109.957985764488	800.432077458333	276.385893159562	607.644792508992	242.261417352771	0.0	gastrozooid_developing
ANN13085	-2.516048255490947	NSv0.8_hap2_LG5	maker	gene	150042917	150043192	.	-	.	ID=ANN13085;Note=Similar to snrpe: Small nuclear ribonucleoprotein E (Danio rerio OX%3D7955);	401.236010670362	303.45907641161	154.038103852115	573.528781941043	335.594749381506	607.224463642473	430.067262468882	20.0118925476133	gonodendron_female_mature
ANN13094	2.2966895967354093	NSv0.8_hap2_LG5	maker	gene	150555745	150557178	.	+	.	ID=ANN13094;Note=Similar to HGV2: Protein HGV2 (Halocynthia roretzi OX%3D7729);	0.825678339090289	17.0352916650115	8.63948961525016	12.1590252567715	3.06652036857082	25502.2997326721	1.23452336061332	423.438924620087	gonodendron_female_mature
ANN13105	1.5644691382158387	NSv0.8_hap2_LG5	maker	gene	151016546	151018066	.	+	.	ID=ANN13105;Note=Similar to KPTN: KICSTOR complex protein kaptin (Homo sapiens OX%3D9606);	25.7807722249733	36.4121227882533	91.3870112862936	15.7628676283485	35.1749337821718	48.033007306186	20.9173933430846	471.910199502459	gonodendron_male_mature
ANN13117	-0.47567421829017786	NSv0.8_hap2_LG5	maker	gene	151355299	151360873	.	+	.	ID=ANN13117;Note=Protein of unknown function;	2.52273336969137	537.057598840165	6.13311094718972	171.880276625746	7.84508538559554	0.244291747099499	0.830573319204522	0.0	gastrozooid_mature
ANN13121	-2.2334674815368194	NSv0.8_hap2_LG5	maker	gene	151491139	151495143	.	+	.	ID=ANN13121;Note=Similar to Glud1: Glutamate dehydrogenase 1%2C mitochondrial (Rattus norvegicus OX%3D10116);	272.917591540786	145.182904507814	154.483083484145	64.7485109708535	110.836200701577	11.6299602858119	4694.99893122148	3.44247908703817	pneumatophore_mature
ANN13123	0.19671005770851457	NSv0.8_hap2_LG5	maker	gene	151647601	151667987	.	+	.	ID=ANN13123;Note=Protein of unknown function;	52.4233884750998	220.833256345672	86.9812195832343	99.3052475429842	23.5013058763899	18.7619732353594	43.8959005048655	149.044680164709	gastrozooid_mature
ANN13126	-2.7150205160045924	NSv0.8_hap2_LG5	maker	gene	152102426	152114977	.	-	.	ID=ANN13126;Note=Protein of unknown function;	49.1472611517875	43.4903700521537	810.58777764328	21.5297009086392	96.3037565263933	9.20303892253898	107.989795402996	3.39774547958574	palpon_mature
ANN13127	2.2776835132792583	NSv0.8_hap2_LG5	maker	gene	152116250	152123617	.	+	.	ID=ANN13127;Note=Protein of unknown function;	26.7003664122108	4.52010380963077	2.32580726740598	1.48850672203902	0.64440042264124	0.318972283535778	2.85133905142177	1104.16386056132	gonodendron_male_mature
